id	datum	update	title	url
3300	2020-04-29		https://www.goettingen.de/magazin/artikel.php?artikel=3300	269 Menschen sind aktuell erkrankt
3302	2020-04-30		https://www.goettingen.de/magazin/artikel.php?artikel=3302	211 Menschen sind aktuell erkrankt
3303	2020-04-30		https://www.goettingen.de/magazin/artikel.php?artikel=3303	Termine zur Anmeldung für Erstklässler
3304	2020-04-30	2020-09-01	https://www.goettingen.de/magazin/artikel.php?artikel=3304	Vollsperrung im Plesseweg
3305	2020-04-30		https://www.goettingen.de/magazin/artikel.php?artikel=3305	Vollsperrung in der Wörthstraße
3306	2020-05-01	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3306	Zum Tod von Philip Gordon „Jasper“ Cook
3307	2020-05-01	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3307	204 Menschen sind aktuell erkrankt
3308	2020-05-01	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3308	Coronavirus: 204 Menschen sind aktuell erkrankt
3310	2020-05-01	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3310	Verstärkung am Bürgertelefon
3311	2020-05-02	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3311	198 Menschen in Stadt und Landkreis sind aktuell erkrankt
3312	2020-05-03	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3312	184 Menschen in Stadt und Landkreis Göttingen erkrankt
3313	2020-05-04		https://www.goettingen.de/magazin/artikel.php?artikel=3313	Grone: Umbau der Bushaltestellen ab 4. Mai
3314	2020-04-22	2020-05-04	https://www.goettingen.de/magazin/artikel.php?artikel=3314	Teilsperrungen in der Kasseler Landstraße (B3) wegen Fahrbahnsanierung
3315	2020-04-30	2020-05-04	https://www.goettingen.de/magazin/artikel.php?artikel=3315	Arbeitslosenquote steigt auf 6 Prozent
3316	2020-05-04		https://www.goettingen.de/magazin/artikel.php?artikel=3316	Coronavirus: 183 Menschen sind aktuell erkrankt
3317	2020-05-06		https://www.goettingen.de/magazin/artikel.php?artikel=3317	Erwerb neuer Server- und Netzwerktechnik
3318	2020-05-04	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3318	Sitzungsroutinen werden an die Coronalage angepasst
3319	2020-05-05		https://www.goettingen.de/magazin/artikel.php?artikel=3319	Stadtbibliothek öffnet mit eingeschränktem Service
3321	2020-05-05		https://www.goettingen.de/magazin/artikel.php?artikel=3321	159 Menschen sind aktuell erkrankt
3322	2020-05-05	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3322	Landesregierung lässt Lockerungen zu
3323	2020-05-06	2020-05-08	https://www.goettingen.de/magazin/artikel.php?artikel=3323	Ortsfeuerwehren sammeln wieder Altpapier
3324	2020-05-06		https://www.goettingen.de/magazin/artikel.php?artikel=3324	Hilfe bei Gewalt in der Familie
3325	2020-05-06		https://www.goettingen.de/magazin/artikel.php?artikel=3325	Kapitel 2 der digitalen Händel-Ausstellung ist online
3326	2020-05-08		https://www.goettingen.de/magazin/artikel.php?artikel=3326	Umbau Kreisverkehrsplatz Godehardstraße und Grätzelstraße
3328	2020-05-06		https://www.goettingen.de/magazin/artikel.php?artikel=3328	Prinzipien der Kontaktbeschränkungen unverändert
3329	2020-05-06		https://www.goettingen.de/magazin/artikel.php?artikel=3329	152 Menschen sind aktuell erkrankt
3330	2020-05-07		https://www.goettingen.de/magazin/artikel.php?artikel=3330	Sozialarbeiter*in (m/w/d) für das Kinderhaus Abraxas
3331	2020-05-07		https://www.goettingen.de/magazin/artikel.php?artikel=3331	Sperrungen wegen Baumfällarbeiten
3332	2020-05-12		https://www.goettingen.de/magazin/artikel.php?artikel=3332	Rohbauarbeiten
3333	2020-05-07		https://www.goettingen.de/magazin/artikel.php?artikel=3333	144 Menschen sind aktuell erkrankt
3334	2020-05-07	2020-05-20	https://www.goettingen.de/magazin/artikel.php?artikel=3334	Vollsperrungen in den Straßen Greittor und Zollstock
3335	2020-05-07	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3335	75 Jahre Kriegsende: Brauchen wir am 8. Mai einen Feiertag?
3336	2020-05-08	2020-05-13	https://www.goettingen.de/magazin/artikel.php?artikel=3336	Bebauungsplan Göttingen-Hetjershausen Nr. 12 „Nördlich Deneweg“
3337	2020-05-08	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3337	Verhaltensempfehlungen beim Kundenkontakt
3338	2020-05-08	2020-05-15	https://www.goettingen.de/magazin/artikel.php?artikel=3338	Ratssitzung am 15. Mai 2020
3339	2020-05-08	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3339	Spielplätze wieder freigegeben
3340	2020-05-08		https://www.goettingen.de/magazin/artikel.php?artikel=3340	141 Menschen sind aktuell erkrankt
3341	2020-05-09	2020-05-10	https://www.goettingen.de/magazin/artikel.php?artikel=3341	126 Menschen in Stadt und Landkreis Göttingen erkrankt
3342	2020-05-10	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3342	Stadt und Landkreis Göttingen: 127 Menschen sind aktuell erkrankt
3343	2020-05-14		https://www.goettingen.de/magazin/artikel.php?artikel=3343	Hausalarmanlage
3344	2020-05-13		https://www.goettingen.de/magazin/artikel.php?artikel=3344	Fallschutzaustausch
3346	2020-07-09	2020-07-14	https://www.goettingen.de/magazin/artikel.php?artikel=3346	Vollsperrung der Turmstraße verlängert
3347	2020-05-11		https://www.goettingen.de/magazin/artikel.php?artikel=3347	126 Menschen sind erkrankt
3348	2020-05-12		https://www.goettingen.de/magazin/artikel.php?artikel=3348	Fachdienst Friedhöfe setzt auf Elektro
3349	2020-05-12		https://www.goettingen.de/magazin/artikel.php?artikel=3349	Beeinträchtigungen zwischen Elliehausen und Esebeck
3351	2020-05-12		https://www.goettingen.de/magazin/artikel.php?artikel=3351	Coronavirus: 112 Menschen sind aktuell erkrankt
3352	2020-05-14		https://www.goettingen.de/magazin/artikel.php?artikel=3352	Ärzte*innen (m/w/d)
3353	2020-05-14		https://www.goettingen.de/magazin/artikel.php?artikel=3353	Techniker*in (m/w/d) - Heizung, Lüftung und Sanitär
3355	2020-05-14		https://www.goettingen.de/magazin/artikel.php?artikel=3355	Sachbearbeiter*in (m/w/d) - Bauphysik
3356	2020-05-12	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3356	Alten- und Pflegeheime: Besuchsverbot mit Ausnahmen
3361	2020-05-13	2020-05-15	https://www.goettingen.de/magazin/artikel.php?artikel=3361	107 Menschen sind erkrankt
3363	2020-05-28		https://www.goettingen.de/magazin/artikel.php?artikel=3363	Bebauungsplan Göttingen Nr. 3 &#34;Am Leineberg&#34;, 8. Änderung
3364	2020-05-14		https://www.goettingen.de/magazin/artikel.php?artikel=3364	Abbruch- und Rückbauarbeiten
3365	2020-05-14		https://www.goettingen.de/magazin/artikel.php?artikel=3365	Straßenreiniger*innen (m/w/d)
3367	2020-05-14		https://www.goettingen.de/magazin/artikel.php?artikel=3367	Gärtner*in (m/w/d)
3368	2020-05-14		https://www.goettingen.de/magazin/artikel.php?artikel=3368	Sachbearbeiter*innen (m/w/d) für die Leistungsgewährung
3369	2020-05-14	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3369	Freiwillige nähten 7.000 Schutzmasken
3370	2020-05-14		https://www.goettingen.de/magazin/artikel.php?artikel=3370	Neues Rathaus am 22. Mai 2020 geschlossen
3371	2020-05-14		https://www.goettingen.de/magazin/artikel.php?artikel=3371	Bürgermeister für den Frieden appellieren an nukleare Abrüstung
3372	2020-05-14		https://www.goettingen.de/magazin/artikel.php?artikel=3372	101 Menschen sind aktuell erkrankt
3373	2020-05-15	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3373	Rat tagte in der Göttinger Lokhalle
3374	2020-05-15		https://www.goettingen.de/magazin/artikel.php?artikel=3374	Museumstag: Digitales Angebot des Städtischen Museums
3375	2020-05-15	2020-05-19	https://www.goettingen.de/magazin/artikel.php?artikel=3375	Fahrscheinverkauf wieder in Stadtbussen möglich
3376	2020-05-15	2020-05-19	https://www.goettingen.de/magazin/artikel.php?artikel=3376	Sport: Outdoor- und Online-Kurse
3377	2020-05-15		https://www.goettingen.de/magazin/artikel.php?artikel=3377	100 Menschen in Stadt und Landkreis Göttingen sind aktuell erkrankt
3378	2020-05-15	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3378	250.000 Euro für Hilfsfonds Göttingen
3379	2020-05-16	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3379	97 Menschen sind aktuell erkrankt
3380	2020-05-17	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3380	98 Menschen sind aktuell erkrankt
3381	2020-05-18		https://www.goettingen.de/magazin/artikel.php?artikel=3381	Chronik der Verfügungen
3382	2020-05-18	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3382	98 Menschen sind aktuell erkrankt
3383	2020-05-18	2020-05-19	https://www.goettingen.de/magazin/artikel.php?artikel=3383	Maskenpflicht bleibt; Göttinger Zusatzregeln fallen weg
3385	2020-05-29	2020-06-02	https://www.goettingen.de/magazin/artikel.php?artikel=3385	Corona-Hilfsfonds startet am 1. Juni
3386	2020-05-18	2020-05-19	https://www.goettingen.de/magazin/artikel.php?artikel=3386	Umbau der Bushaltestellen in der Weserstraße
3387	2020-05-19		https://www.goettingen.de/magazin/artikel.php?artikel=3387	Halteverbot Obere Karspüle / Friedrichstraße
3388	2020-05-25		https://www.goettingen.de/magazin/artikel.php?artikel=3388	Außenanlagen Herstellung
3389	2020-05-25		https://www.goettingen.de/magazin/artikel.php?artikel=3389	Tief- und Straßenbauarbeiten - Fahrradstellplatz
3390	2020-05-25		https://www.goettingen.de/magazin/artikel.php?artikel=3390	Sanierung Aufzug 59575
3392	2020-05-25		https://www.goettingen.de/magazin/artikel.php?artikel=3392	Wertstoffsäcke
3393	2020-05-21		https://www.goettingen.de/magazin/artikel.php?artikel=3393	Elektroniker*in (m/w/d)
3394	2020-05-21		https://www.goettingen.de/magazin/artikel.php?artikel=3394	Sachbearbeiter*in (m/w/d)
3395	2020-05-25		https://www.goettingen.de/magazin/artikel.php?artikel=3395	Erd- und Tiefbauarbeiten -offene Bauweise- Deutsche Theater
3396	2020-05-25		https://www.goettingen.de/magazin/artikel.php?artikel=3396	Stahlbauarbeiten
3397	2020-05-19		https://www.goettingen.de/magazin/artikel.php?artikel=3397	94 Menschen sind erkrankt
3398	2020-05-20		https://www.goettingen.de/magazin/artikel.php?artikel=3398	Bauarbeiten in der Karl-Marx-Straße
3399	2020-05-20		https://www.goettingen.de/magazin/artikel.php?artikel=3399	Städtisches Museum öffnet wieder
3400	2020-05-20		https://www.goettingen.de/magazin/artikel.php?artikel=3400	Ausstellung im Alten Rathaus Göttingen
3401	2020-05-20		https://www.goettingen.de/magazin/artikel.php?artikel=3401	Ausschüsse: Diese Termine stehen an
3402	2020-05-20	2020-08-03	https://www.goettingen.de/magazin/artikel.php?artikel=3402	Öffnung der Freibäder ab 25. Mai
3403	2020-05-20		https://www.goettingen.de/magazin/artikel.php?artikel=3403	95 Menschen sind aktuell erkrankt
3404	2020-05-21	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3404	96 Menschen in Stadt und Landkreis Göttingen sind erkrankt
3405	2020-05-22	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3405	Göttingen feiert „Tag der Nachbarn“
3406	2020-05-22	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3406	Bewohner einer Göttinger Wohnungslosenunterkunft positiv getestet
3407	2020-05-23	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3407	98 Menschen in Stadt und Landkreis Göttingen sind erkrankt
3408	2020-05-24	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3408	93 Menschen sind aktuell erkrankt
3409	2020-05-25		https://www.goettingen.de/magazin/artikel.php?artikel=3409	Sport- und Turnhallen geöffnet
3410	2020-05-25	2020-05-26	https://www.goettingen.de/magazin/artikel.php?artikel=3410	Göttinger Bürgerfrühstück auf 2021 verlegt
3411	2020-05-25	2020-05-26	https://www.goettingen.de/magazin/artikel.php?artikel=3411	93 Menschen sind erkrankt
3412	2020-05-27		https://www.goettingen.de/magazin/artikel.php?artikel=3412	Bodenbelagarbeiten
3413	2020-05-27		https://www.goettingen.de/magazin/artikel.php?artikel=3413	Trockenbauarbeiten
3414	2020-05-28		https://www.goettingen.de/magazin/artikel.php?artikel=3414	Architekt*in (m/w/d) oder Bauingenieur*in Hochbau (m/w/d)
3415	2020-05-28		https://www.goettingen.de/magazin/artikel.php?artikel=3415	Architekten / Architektinnen (m/w/d)
3416	2020-05-28		https://www.goettingen.de/magazin/artikel.php?artikel=3416	Architekt bzw. Architektin (m/w/d) oder Bauingenieur*in Hochbau (m/w/d)
3418	2020-05-26		https://www.goettingen.de/magazin/artikel.php?artikel=3418	73 Personen in Stadt &amp; Landkreis erkrankt
3419	2020-05-26	2020-07-29	https://www.goettingen.de/magazin/artikel.php?artikel=3419	Kompostwerk Königsbühl bleibt geschlossen
3420	2020-05-26		https://www.goettingen.de/magazin/artikel.php?artikel=3420	Ab Pfingsten gibt es wieder Stadtführungen
3422	2020-05-27		https://www.goettingen.de/magazin/artikel.php?artikel=3422	Rosdorfer Weg: Teilsperrung Richtung Rosdorf
3423	2020-07-30	2020-08-12	https://www.goettingen.de/magazin/artikel.php?artikel=3423	Vollsperrung in der Münchhausenstraße
3424	2020-05-27		https://www.goettingen.de/magazin/artikel.php?artikel=3424	75 Menschen sind aktuell erkrankt
3425	2020-05-27		https://www.goettingen.de/magazin/artikel.php?artikel=3425	Stadthalle Göttingen: Jetzt beginnt der Aufbau
3426	2020-05-27		https://www.goettingen.de/magazin/artikel.php?artikel=3426	Kooperationsvereinbarung zur Bonifatiussschule II unterschrieben
3427	2020-06-03		https://www.goettingen.de/magazin/artikel.php?artikel=3427	Elektroinstallationen Theaterraum
3428	2020-06-02		https://www.goettingen.de/magazin/artikel.php?artikel=3428	Rohbauarbeiten
3429	2020-06-02		https://www.goettingen.de/magazin/artikel.php?artikel=3429	Stahl- und Metallbauarbeiten
3431	2020-05-28		https://www.goettingen.de/magazin/artikel.php?artikel=3431	Amtsblatt Nr. 24 ist erschienen
3432	2020-05-28		https://www.goettingen.de/magazin/artikel.php?artikel=3432	Bauausschuss tagt am 4. Juni 2020
3433	2020-05-29		https://www.goettingen.de/magazin/artikel.php?artikel=3433	Stadtbibliothek: Medien-Entnahme aus den Regalen wieder möglich
3434	2020-05-29		https://www.goettingen.de/magazin/artikel.php?artikel=3434	2020 leider kein Open Air im KWP
3435	2020-05-29		https://www.goettingen.de/magazin/artikel.php?artikel=3435	NDR 2 Soundcheck Festival 2020 wird abgesagt
3436	2020-05-29		https://www.goettingen.de/magazin/artikel.php?artikel=3436	Tropenholz-Mahnmal mit neuer Informationstafel
3437	2020-06-02		https://www.goettingen.de/magazin/artikel.php?artikel=3437	Vor 90 Jahren geboren: Chansonsängerin Barbara
3438	2020-05-28		https://www.goettingen.de/magazin/artikel.php?artikel=3438	76 Menschen sind aktuell erkrankt
3439	2020-05-28		https://www.goettingen.de/magazin/artikel.php?artikel=3439	Bürgerbus startet wieder
3440	2020-05-29		https://www.goettingen.de/magazin/artikel.php?artikel=3440	83 Menschen sind erkrankt
3441	2020-05-29	2020-05-30	https://www.goettingen.de/magazin/artikel.php?artikel=3441	Ausbruchsgeschehen Covid-19
3442	2020-05-30		https://www.goettingen.de/magazin/artikel.php?artikel=3442	100 Menschen in Stadt und Landkreis Göttingen sind aktuell erkrankt
3443	2020-05-30		https://www.goettingen.de/magazin/artikel.php?artikel=3443	Ausbruchsgeschehen Covid-19 in Göttingen - Aktuelle Lage
3444	2020-05-31		https://www.goettingen.de/magazin/artikel.php?artikel=3444	105 Menschen in Stadt und Landkreis Göttingen sind aktuell erkrankt
3445	2020-05-31		https://www.goettingen.de/magazin/artikel.php?artikel=3445	Update zum Ausbruchgeschehen in Göttingen
3446	2020-06-01		https://www.goettingen.de/magazin/artikel.php?artikel=3446	Corona-Pandemie: 106 Menschen sind aktuell erkrankt
3447	2020-06-01		https://www.goettingen.de/magazin/artikel.php?artikel=3447	Update: 68 Personen Covid-positiv nach privaten Familienfeiern
3448	2020-06-02		https://www.goettingen.de/magazin/artikel.php?artikel=3448	Update: 80 Personen positiv getestet nach privaten Familienfeiern
3449	2020-06-02		https://www.goettingen.de/magazin/artikel.php?artikel=3449	132 Menschen sind aktuell erkrankt
3450	2020-06-03		https://www.goettingen.de/magazin/artikel.php?artikel=3450	Drei Ortsräte tagen in der kommenden Woche
3451	2020-06-03		https://www.goettingen.de/magazin/artikel.php?artikel=3451	Zwei Ausschusssitzungen in der Woche ab 8.Juni
3452	2020-06-03		https://www.goettingen.de/magazin/artikel.php?artikel=3452	Stadtführung: Alte Handwerksberufe im Fokus
3453	2020-06-03		https://www.goettingen.de/magazin/artikel.php?artikel=3453	Amtsblatt Nr. 26 ist erschienen
3454	2020-06-03		https://www.goettingen.de/magazin/artikel.php?artikel=3454	Weiterer Anstieg der Arbeitslosigkeit
3455	2020-06-04	2020-06-10	https://www.goettingen.de/magazin/artikel.php?artikel=3455	Mitarbeiter*in (m/w/d) im Kundencenter
3456	2020-06-04		https://www.goettingen.de/magazin/artikel.php?artikel=3456	Schulhausmeister*in (m/w/d)
3457	2020-06-04		https://www.goettingen.de/magazin/artikel.php?artikel=3457	Sachbearbeiter*innen (m/w/d)
3458	2020-06-03		https://www.goettingen.de/magazin/artikel.php?artikel=3458	Mittlerweile 105 Infizierte nach Familienfeiern
3459	2020-06-04		https://www.goettingen.de/magazin/artikel.php?artikel=3459	Stadt schließt vier Kitas bis 7. Juni
3460	2020-06-08		https://www.goettingen.de/magazin/artikel.php?artikel=3460	Raumlufttechnische Anlagen DIN 18 379
3461	2020-06-05		https://www.goettingen.de/magazin/artikel.php?artikel=3461	Schachtbauwerk Schützenplatz
3463	2020-06-04		https://www.goettingen.de/magazin/artikel.php?artikel=3463	162 Menschen sind aktuell erkrankt
3464	2020-08-12		https://www.goettingen.de/magazin/artikel.php?artikel=3464	Sperrung Hainholzweg am Friedländer Weg
3465	2020-06-04	2020-06-12	https://www.goettingen.de/magazin/artikel.php?artikel=3465	Ehemalige Deponie in Geismar: Radweg gesperrt
3467	2020-06-04		https://www.goettingen.de/magazin/artikel.php?artikel=3467	Kleinbusse fahren wieder zum Kehr
3468	2020-06-04		https://www.goettingen.de/magazin/artikel.php?artikel=3468	Tests im Hochauskomplex werden vorbereitet
3469	2020-06-06		https://www.goettingen.de/magazin/artikel.php?artikel=3469	Klimaschutz-Umfrage der Stadt Göttingen
3470	2020-06-05		https://www.goettingen.de/magazin/artikel.php?artikel=3470	Uni: Digitales Angebot zur Orientierung
3471	2020-06-05		https://www.goettingen.de/magazin/artikel.php?artikel=3471	182 Menschen sind aktuell erkrankt
3472	2020-06-05		https://www.goettingen.de/magazin/artikel.php?artikel=3472	Update zum aktuellen Covid-19-Ausbruchsgeschehen in Stadt und Landkreis Göttingen
3473	2020-06-06		https://www.goettingen.de/magazin/artikel.php?artikel=3473	Covid-19-Ausbruchs-Geschehen
3474	2020-06-07		https://www.goettingen.de/magazin/artikel.php?artikel=3474	Kein Präsenz-Unterricht an Schulen
3475	2020-06-08	2020-06-09	https://www.goettingen.de/magazin/artikel.php?artikel=3475	Fahrbahnsanierungen Weserstraße und Söseweg
3476	2020-06-10		https://www.goettingen.de/magazin/artikel.php?artikel=3476	Betonsanierung
3477	2020-06-16	2020-07-15	https://www.goettingen.de/magazin/artikel.php?artikel=3477	Bebauungsplan Göttingen Nr. 221 &#34;Science Park Göttingen&#34;, 1. Änderung
3478	2020-06-08		https://www.goettingen.de/magazin/artikel.php?artikel=3478	Corona-Virus: Weitere Maßnahmen möglich
3479	2020-06-09		https://www.goettingen.de/magazin/artikel.php?artikel=3479	Grillsaison: Verkauf von Wildfleisch im Stadtwald
3480	2020-06-09		https://www.goettingen.de/magazin/artikel.php?artikel=3480	Zahl der Infizierten sinkt auf 215 Personen
3481	2020-06-17		https://www.goettingen.de/magazin/artikel.php?artikel=3481	Gebäudeautomation DIN 18 386
3482	2020-06-10		https://www.goettingen.de/magazin/artikel.php?artikel=3482	Zahl der aktuell Infizierten sinkt auf 204 Personen
3483	2020-06-11		https://www.goettingen.de/magazin/artikel.php?artikel=3483	Mitarbeiter*innen (m/w/d) in der Baum- und Grünflächenpflege (auch auf Friedhöfen) sowie im Straßenbau
3484	2020-06-11		https://www.goettingen.de/magazin/artikel.php?artikel=3484	Staatlich anerkannte*n Heilpädagogen*in (m/w/d)
3485	2020-06-11		https://www.goettingen.de/magazin/artikel.php?artikel=3485	Bauausschuss berät am 18. Juni
3486	2020-06-11		https://www.goettingen.de/magazin/artikel.php?artikel=3486	Am 18. Juni tagt der Kulturausschuss
3487	2020-06-15		https://www.goettingen.de/magazin/artikel.php?artikel=3487	Kanalsanierung Tannenweg -offene Bauweise-
3488	2020-06-11		https://www.goettingen.de/magazin/artikel.php?artikel=3488	Vollsperrung der Kreuzung Lenglerner Straße
3490	2020-06-15		https://www.goettingen.de/magazin/artikel.php?artikel=3490	Abbiegeassistenzsysteme für Feuerwehrfahrzeuge
3491	2020-06-11		https://www.goettingen.de/magazin/artikel.php?artikel=3491	Keine Neuinfektionen in der Stadt Göttingen
3493	2020-06-12	2020-06-19	https://www.goettingen.de/magazin/artikel.php?artikel=3493	Bauarbeiten im Nikolausberger Weg
3494	2020-06-12	2020-06-17	https://www.goettingen.de/magazin/artikel.php?artikel=3494	Klimaschutz-Tage mit virtuellem Programm
3495	2020-06-12	2020-06-26	https://www.goettingen.de/magazin/artikel.php?artikel=3495	Mittagessen zum Selberkochen
3496	2020-06-12		https://www.goettingen.de/magazin/artikel.php?artikel=3496	Bürgersprechstunde in Grone fällt aus
3497	2020-06-12		https://www.goettingen.de/magazin/artikel.php?artikel=3497	Vollsperrung der Turmstraße an der Ecke zur Nikolaistraße
3498	2020-06-12		https://www.goettingen.de/magazin/artikel.php?artikel=3498	Ehemalige Deponie in Geismar: Neuer Termin für Vollsperrung
3499	2020-06-13	2020-06-18	https://www.goettingen.de/magazin/artikel.php?artikel=3499	Corona-Virus: Zwei Infizierte in Göttinger Häuserkomplex
3500	2020-06-13		https://www.goettingen.de/magazin/artikel.php?artikel=3500	189 Menschen sind aktuell erkrankt
3501	2020-06-14	2020-06-18	https://www.goettingen.de/magazin/artikel.php?artikel=3501	200 Menschen in Stadt und Landkreis Göttingen sind aktuell erkrankt
3502	2020-06-14	2020-06-18	https://www.goettingen.de/magazin/artikel.php?artikel=3502	Stadt startet zweiten Aufruf zum Masken-Nähen
3503	2020-06-15		https://www.goettingen.de/magazin/artikel.php?artikel=3503	Sandweg nach Starkregen gesperrt
3504	2020-06-15	2020-06-16	https://www.goettingen.de/magazin/artikel.php?artikel=3504	Amtsblatt Nr. 33 ist erschienen
3505	2020-06-15	2020-06-18	https://www.goettingen.de/magazin/artikel.php?artikel=3505	199 Menschen in Stadt und Landkreis Göttingen sind aktuell erkrankt
3506	2020-06-16		https://www.goettingen.de/magazin/artikel.php?artikel=3506	203 Menschen sind aktuell erkrankt
3507	2020-06-17		https://www.goettingen.de/magazin/artikel.php?artikel=3507	Virtuelle Verleihung der Grünen Hausnummer 2020
3508	2020-06-17	2020-06-18	https://www.goettingen.de/magazin/artikel.php?artikel=3508	163 Menschen sind aktuell erkrankt
3509	2020-06-19		https://www.goettingen.de/magazin/artikel.php?artikel=3509	Ausbau Knutbührener Weg , Deckensanierung Hummestal
3511	2020-06-18		https://www.goettingen.de/magazin/artikel.php?artikel=3511	Corona-Virus: Gebäudekomplex unter Quarantäne gestellt
3512	2020-06-19		https://www.goettingen.de/magazin/artikel.php?artikel=3512	Halbseitige Sperrung der Hannoverschen Straße
3513	2020-07-30		https://www.goettingen.de/magazin/artikel.php?artikel=3513	Umbau der Bushaltestelle Kurmainzer Weg
3514	2020-06-19		https://www.goettingen.de/magazin/artikel.php?artikel=3514	Alle Ausschusstermine der Woche
3515	2020-06-19		https://www.goettingen.de/magazin/artikel.php?artikel=3515	Vier Ortsräte tagen
3516	2020-06-19		https://www.goettingen.de/magazin/artikel.php?artikel=3516	255 Menschen sind aktuell erkrankt
3517	2020-06-23	2020-06-24	https://www.goettingen.de/magazin/artikel.php?artikel=3517	Übernahme und Verrmarktung von Papier, Pappe und Kartonagen (PPK)
3519	2020-06-21	2020-06-24	https://www.goettingen.de/magazin/artikel.php?artikel=3519	Stadt und Polizei äußern sich zu Krawallen
3520	2020-06-21		https://www.goettingen.de/magazin/artikel.php?artikel=3520	241 Menschen mit Virus infiziert
3521	2020-06-22	2020-07-03	https://www.goettingen.de/magazin/artikel.php?artikel=3521	Kein Lockdown in Stadt und Landkreis Göttingen
3522	2020-06-23		https://www.goettingen.de/magazin/artikel.php?artikel=3522	Verkehrsbeeinträchtigung am Groner Tor
3523	2020-06-23	2020-06-24	https://www.goettingen.de/magazin/artikel.php?artikel=3523	268 Menschen in Stadt und Landkreis Göttingen sind aktuell infiziert
3524	2020-06-23	2020-06-24	https://www.goettingen.de/magazin/artikel.php?artikel=3524	Quarantäne-Lockerungen im Wohnkomplex gestartet
3525	2020-06-23	2020-06-24	https://www.goettingen.de/magazin/artikel.php?artikel=3525	Bundeswehr unterstützt das Gesundheitsamt
3526	2020-11-06	2020-11-17	https://www.goettingen.de/magazin/artikel.php?artikel=3526	Sperrung Düstere Straße
3527	2020-06-25		https://www.goettingen.de/magazin/artikel.php?artikel=3527	Stahl- und Metallbauarbeiten - Stahlblechtüren und Tore
3528	2020-06-24		https://www.goettingen.de/magazin/artikel.php?artikel=3528	Corona-Pandemie: 260 Menschen sind aktuell erkrankt
3529	2020-06-25		https://www.goettingen.de/magazin/artikel.php?artikel=3529	Sachbearbeiter*in (m/w/d)
3530	2020-06-25		https://www.goettingen.de/magazin/artikel.php?artikel=3530	Gartenarbeiter*in (m/w/d) für den Parkfriedhof Junkerberg
3531	2020-06-25		https://www.goettingen.de/magazin/artikel.php?artikel=3531	Mitarbeiter*in (m/w/d) im Personalwesen
3532	2020-06-30		https://www.goettingen.de/magazin/artikel.php?artikel=3532	Bebauungsplan Göttingen-Groß Ellershausen Nr. 7 &#34;Wiesental Süd“
3533	2020-06-30		https://www.goettingen.de/magazin/artikel.php?artikel=3533	Bebauungsplan Göttingen-Weende Nr. 61 &#34;Wohnpark Junkernberg&#34;
3534	2020-06-25		https://www.goettingen.de/magazin/artikel.php?artikel=3534	Bauausschuss trifft sich am 2. Juli 2020
3535	2020-06-25		https://www.goettingen.de/magazin/artikel.php?artikel=3535	Am 30. Juni tagt der Finanzausschuss
3536	2020-06-25		https://www.goettingen.de/magazin/artikel.php?artikel=3536	Teilsperrung auf der Kasseler Landstraße
3537	2020-06-25	2020-06-26	https://www.goettingen.de/magazin/artikel.php?artikel=3537	Rote Straße: Vollsperrung am 1. Juli 2020
3538	2020-06-25	2020-06-26	https://www.goettingen.de/magazin/artikel.php?artikel=3538	Quarantäne für Göttinger Wohnkomplex läuft um Mitternacht aus
3539	2020-06-25	2020-06-26	https://www.goettingen.de/magazin/artikel.php?artikel=3539	242 Personen in Stadt und Landkreis Göttingen sind infiziert
3540	2020-06-25	2020-06-29	https://www.goettingen.de/magazin/artikel.php?artikel=3540	Kids machen das Mini-Sport-Abzeichen
3541	2020-06-26		https://www.goettingen.de/magazin/artikel.php?artikel=3541	Stadt und Polizei Göttingen besiegeln engere Kooperation
3543	2020-06-26		https://www.goettingen.de/magazin/artikel.php?artikel=3543	Ortsrat Groß Ellershausen / Hetjershausen / Knutbühren berät am 2. Juli
